transaction_id,user_id,transaction_time,date,hour,dayofweek,amount,merchant_category,channel,device_type,location,is_new_device,is_foreign_ip,retry_count,merchant_risk,risk_score,status,is_fraud
T000199,U0079,2026-05-09 06:12:00,2026-05-09,6,5,92800,구독,신용카드,Web,부산,0,0,0,0.105,6.2,승인,0
T000200,U0320,2026-02-20 23:47:00,2026-02-20,23,4,185700,투자,해외결제,Android,서울,0,0,3,0.081,31.7,승인,0
T000201,U0314,2026-04-25 14:34:00,2026-04-25,14,5,36100,병원,간편결제,ATM,경기,1,0,0,0.334,35.9,승인,0
T000202,U0139,2026-03-27 07:19:00,2026-03-27,7,4,85400,편의점,체크카드,ATM,해외,0,0,0,0.238,17.7,승인,0
T000203,U0227,2026-05-24 18:02:00,2026-05-24,18,6,224900,해외결제,신용카드,iOS,해외,1,1,0,0.512,68.9,승인,0
T000204,U0056,2026-05-06 12:08:00,2026-05-06,12,2,41900,병원,해외결제,Web,대구,0,0,0,0.348,20.3,승인,0
T000205,U0054,2026-05-23 10:58:00,2026-05-23,10,5,67200,온라인쇼핑,간편결제,Android,해외,0,1,0,0.141,35.8,승인,0
T000206,U0395,2026-04-06 15:27:00,2026-04-06,15,0,24200,교통,해외결제,iOS,해외,0,0,2,0.262,18.6,승인,0
T000207,U0079,2026-05-28 17:28:00,2026-05-28,17,3,253200,해외결제,체크카드,ATM,해외,0,1,0,0.261,42.2,승인,0
T000208,U0268,2026-04-05 03:01:00,2026-04-05,3,6,280800,송금,체크카드,Web,서울,0,0,0,0.331,33.6,추가인증,0
T000209,U0305,2026-03-31 08:49:00,2026-03-31,8,1,59000,카페,체크카드,Web,부산,1,0,0,0.196,27.5,승인,0
T000210,U0125,2026-01-04 19:36:00,2026-01-04,19,6,118300,교통,해외결제,Android,대구,0,0,1,0.074,8.5,승인,0
T000211,U0280,2026-05-24 13:55:00,2026-05-24,13,6,360600,투자,계좌이체,iOS,해외,0,0,0,0.276,13.4,승인,0
T000212,U0051,2026-03-08 14:30:00,2026-03-08,14,6,55500,구독,해외결제,iOS,경기,1,0,1,0.188,27.4,승인,0
T000213,U0224,2026-05-17 07:34:00,2026-05-17,7,6,26900,카페,해외결제,Android,부산,0,0,0,0.208,8.1,승인,0
T000214,U0013,2026-05-03 22:47:00,2026-05-03,22,6,320500,병원,간편결제,Android,서울,0,0,2,0.325,13.9,승인,0
T000215,U0173,2026-02-09 14:44:00,2026-02-09,14,0,74500,편의점,해외결제,ATM,서울,0,0,0,0.527,20.7,승인,0
T000216,U0015,2026-05-28 00:22:00,2026-05-28,0,3,84600,편의점,간편결제,Web,서울,0,0,1,0.276,28.0,승인,0
T000217,U0040,2026-03-10 10:43:00,2026-03-10,10,1,525000,송금,해외결제,ATM,경기,0,0,0,0.144,11.4,승인,0
T000218,U0107,2026-04-13 20:08:00,2026-04-13,20,0,315800,송금,신용카드,ATM,서울,0,0,2,0.077,5.5,승인,0
T000219,U0069,2026-02-19 08:08:00,2026-02-19,8,3,1723200,투자,계좌이체,ATM,대구,0,0,0,0.405,49.0,거절,0
T000220,U0167,2026-02-23 15:50:00,2026-02-23,15,0,42100,교육,해외결제,Web,대구,1,0,0,0.406,36.2,승인,0
T000221,U0052,2026-05-06 09:39:00,2026-05-06,9,2,352200,송금,체크카드,Android,해외,0,1,2,0.235,42.5,승인,0
T000222,U0125,2026-05-21 12:01:00,2026-05-21,12,3,134400,편의점,간편결제,Android,경기,0,0,1,0.112,15.6,승인,0
T000223,U0116,2026-02-25 03:34:00,2026-02-25,3,2,210000,병원,해외결제,Web,광주,0,0,2,0.43,32.8,승인,0
T000224,U0279,2026-04-24 08:47:00,2026-04-24,8,4,18500,편의점,간편결제,Android,경기,0,0,1,0.29,12.4,승인,0
T000225,U0083,2026-02-06 10:10:00,2026-02-06,10,4,43200,교육,계좌이체,iOS,해외,1,1,0,0.259,59.4,승인,0
T000226,U0190,2026-03-21 20:24:00,2026-03-21,20,5,23400,편의점,해외결제,ATM,광주,0,0,0,0.127,8.5,승인,0
T000227,U0230,2026-04-26 10:27:00,2026-04-26,10,6,251300,해외결제,간편결제,iOS,해외,0,1,4,0.372,62.2,승인,0
T000228,U0382,2026-04-10 15:15:00,2026-04-10,15,4,149700,투자,간편결제,Web,광주,1,0,0,0.098,30.5,거절,0
T000229,U0060,2026-03-04 20:43:00,2026-03-04,20,2,100800,편의점,신용카드,ATM,해외,0,1,0,0.083,34.7,승인,0
T000230,U0256,2026-03-21 14:33:00,2026-03-21,14,5,505600,송금,해외결제,Android,광주,0,0,0,0.234,18.4,승인,0
T000231,U0097,2026-05-30 13:30:00,2026-05-30,13,5,58300,구독,체크카드,Android,대구,0,0,2,0.084,4.9,승인,0
T000232,U0334,2026-05-06 17:15:00,2026-05-06,17,2,101400,병원,신용카드,ATM,광주,0,0,0,0.484,21.3,추가인증,0
T000233,U0263,2026-02-15 19:56:00,2026-02-15,19,6,41900,편의점,체크카드,ATM,경기,1,0,0,0.081,24.6,승인,0
T000234,U0345,2026-04-09 07:16:00,2026-04-09,7,3,488600,송금,해외결제,Android,부산,0,0,0,0.102,8.2,승인,0
T000235,U0198,2026-04-01 10:42:00,2026-04-01,10,2,58900,교통,신용카드,iOS,대구,0,0,0,0.4,24.5,승인,0
T000236,U0365,2026-01-09 13:52:00,2026-01-09,13,4,765100,투자,신용카드,Android,광주,1,0,0,0.224,35.2,승인,0
T000237,U0299,2026-01-07 18:08:00,2026-01-07,18,2,31200,교통,체크카드,Web,경기,0,0,1,0.113,14.0,승인,0
T000238,U0289,2026-04-27 21:58:00,2026-04-27,21,0,15300,온라인쇼핑,신용카드,iOS,대전,1,0,0,0.27,31.1,승인,0
T000239,U0205,2026-04-01 06:32:00,2026-04-01,6,2,116700,송금,해외결제,Android,부산,0,0,0,0.177,15.3,승인,0
T000240,U0075,2026-01-25 20:59:00,2026-01-25,20,6,196400,병원,계좌이체,Android,경기,0,0,0,0.127,13.3,승인,0
T000241,U0374,2026-03-24 00:11:00,2026-03-24,0,1,233500,병원,체크카드,Android,대구,0,0,0,0.196,28.3,추가인증,0
T000242,U0003,2026-02-20 14:24:00,2026-02-20,14,4,81000,교육,계좌이체,Android,경기,0,0,0,0.155,10.7,승인,0
T000243,U0151,2026-05-14 17:33:00,2026-05-14,17,3,264000,교육,해외결제,iOS,해외,1,0,0,0.288,37.9,승인,0
T000244,U0278,2026-02-04 18:13:00,2026-02-04,18,2,1494600,송금,계좌이체,iOS,대구,0,0,0,0.435,16.1,승인,0
T000245,U0284,2026-03-22 04:58:00,2026-03-22,4,6,41100,온라인쇼핑,간편결제,iOS,경기,0,0,1,0.341,28.7,승인,0
T000246,U0298,2026-05-12 21:38:00,2026-05-12,21,1,61300,카페,체크카드,Android,경기,0,0,2,0.188,13.1,추가인증,0
T000247,U0129,2026-03-08 19:29:00,2026-03-08,19,6,105600,해외결제,신용카드,ATM,해외,0,1,1,0.507,49.8,추가인증,0
T000248,U0352,2026-02-24 06:23:00,2026-02-24,6,1,49700,구독,체크카드,ATM,부산,0,0,0,0.3,12.2,승인,0
T000249,U0100,2026-01-06 14:14:00,2026-01-06,14,1,50000,교통,신용카드,Web,경기,1,0,0,0.455,40.4,승인,0
T000250,U0063,2026-04-14 17:38:00,2026-04-14,17,1,16200,구독,계좌이체,Web,경기,0,0,0,0.228,18.1,승인,0
T000251,U0328,2026-03-10 10:20:00,2026-03-10,10,1,25700,온라인쇼핑,해외결제,iOS,경기,0,0,0,0.28,19.7,보류,0
T000252,U0159,2026-04-07 18:23:00,2026-04-07,18,1,317400,투자,계좌이체,Android,대전,0,0,0,0.183,16.1,승인,0
T000253,U0156,2026-03-20 17:58:00,2026-03-20,17,4,75600,해외결제,간편결제,iOS,해외,0,1,0,0.512,50.2,추가인증,0
T000254,U0269,2026-02-06 11:56:00,2026-02-06,11,4,264100,송금,해외결제,ATM,해외,1,1,0,0.229,54.1,승인,0
T000255,U0226,2026-01-11 07:48:00,2026-01-11,7,6,488100,투자,해외결제,ATM,서울,0,0,0,0.564,20.6,승인,0
T000256,U0159,2026-02-26 08:33:00,2026-02-26,8,3,299900,투자,계좌이체,Web,경기,1,0,0,0.243,33.6,승인,0
T000257,U0317,2026-02-12 07:35:00,2026-02-12,7,3,94400,카페,체크카드,ATM,서울,1,0,0,0.171,34.7,승인,0
T000258,U0025,2026-01-01 07:22:00,2026-01-01,7,3,317400,대출상환,신용카드,ATM,서울,0,0,0,0.038,2.8,승인,0
T000259,U0270,2026-02-02 19:20:00,2026-02-02,19,0,145000,구독,간편결제,Web,광주,0,0,1,0.123,8.5,승인,0
T000260,U0351,2026-03-30 07:43:00,2026-03-30,7,0,28900,온라인쇼핑,간편결제,Web,광주,0,0,0,0.512,21.1,승인,0
T000261,U0148,2026-05-26 14:45:00,2026-05-26,14,1,651200,송금,계좌이체,Android,경기,0,0,0,0.173,14.1,승인,0
T000262,U0399,2026-05-25 21:41:00,2026-05-25,21,0,59500,구독,신용카드,Android,경기,1,0,0,0.024,24.3,승인,0
T000263,U0010,2026-02-02 06:40:00,2026-02-02,6,0,553800,송금,간편결제,Web,대구,0,0,0,0.25,13.9,승인,0
T000264,U0222,2026-05-14 07:22:00,2026-05-14,7,3,96600,편의점,신용카드,iOS,해외,0,0,2,0.274,13.6,승인,0
T000265,U0084,2026-03-02 20:03:00,2026-03-02,20,0,77000,편의점,해외결제,iOS,경기,0,0,0,0.376,17.9,승인,0
T000266,U0145,2026-02-20 19:58:00,2026-02-20,19,4,94000,편의점,해외결제,iOS,광주,0,0,0,0.161,14.0,승인,0
T000267,U0335,2026-03-23 15:14:00,2026-03-23,15,0,64600,온라인쇼핑,해외결제,Android,광주,0,0,1,0.168,12.8,승인,0
T000268,U0038,2026-02-27 09:31:00,2026-02-27,9,4,3471800,송금,신용카드,Android,경기,0,0,0,0.144,37.6,승인,0
T000269,U0141,2026-05-27 21:02:00,2026-05-27,21,2,168700,투자,체크카드,iOS,경기,0,0,1,0.217,19.4,승인,0
T000270,U0147,2026-04-22 10:57:00,2026-04-22,10,2,511900,온라인쇼핑,체크카드,iOS,대전,0,0,1,0.225,13.0,승인,0
T000271,U0370,2026-04-27 18:07:00,2026-04-27,18,0,113500,해외결제,신용카드,iOS,해외,1,1,0,0.408,66.5,승인,0
T000272,U0132,2026-05-10 18:30:00,2026-05-10,18,6,768600,대출상환,해외결제,iOS,광주,0,0,0,0.161,12.7,승인,0
T000273,U0348,2026-01-25 14:14:00,2026-01-25,14,6,161100,송금,해외결제,iOS,광주,0,0,0,0.016,2.7,승인,0
T000274,U0159,2026-04-25 15:07:00,2026-04-25,15,5,73900,교통,체크카드,Web,대전,0,0,0,0.039,3.6,승인,0
T000275,U0374,2026-04-26 11:49:00,2026-04-26,11,6,35500,교육,신용카드,iOS,서울,1,0,1,0.206,26.2,승인,0
T000276,U0033,2026-05-28 18:33:00,2026-05-28,18,3,130500,투자,간편결제,ATM,경기,0,0,0,0.16,6.9,승인,0
T000277,U0012,2026-01-05 12:27:00,2026-01-05,12,0,275300,대출상환,계좌이체,Web,경기,0,0,0,0.375,17.2,승인,0
T000278,U0078,2026-02-27 09:07:00,2026-02-27,9,4,2021800,투자,해외결제,Web,경기,0,0,0,0.186,33.7,승인,0
T000279,U0387,2026-04-05 23:38:00,2026-04-05,23,6,81900,구독,계좌이체,Android,해외,0,0,0,0.224,8.6,승인,0
T000280,U0078,2026-03-31 10:37:00,2026-03-31,10,1,145700,교육,해외결제,Android,대전,0,0,0,0.126,6.8,승인,0
T000281,U0065,2026-05-26 17:50:00,2026-05-26,17,1,77600,교육,해외결제,iOS,광주,1,0,0,0.086,23.3,추가인증,0
T000282,U0382,2026-04-08 18:22:00,2026-04-08,18,2,10700,교통,계좌이체,ATM,경기,0,0,0,0.373,16.1,승인,0
T000283,U0013,2026-03-11 14:24:00,2026-03-11,14,2,167000,온라인쇼핑,계좌이체,Android,경기,0,0,0,0.055,8.0,승인,0
T000284,U0270,2026-01-04 10:05:00,2026-01-04,10,6,23300,병원,체크카드,iOS,경기,1,0,0,0.276,38.4,승인,0
T000285,U0045,2026-02-11 16:39:00,2026-02-11,16,2,519300,병원,체크카드,ATM,서울,0,0,0,0.253,9.3,승인,0
T000286,U0321,2026-03-12 11:05:00,2026-03-12,11,3,199200,온라인쇼핑,계좌이체,ATM,부산,0,0,0,0.129,12.7,승인,0
T000287,U0170,2026-04-27 10:09:00,2026-04-27,10,0,229500,해외결제,신용카드,Web,해외,1,1,1,0.284,54.0,승인,0
T000288,U0144,2026-05-14 15:52:00,2026-05-14,15,3,402900,카페,체크카드,iOS,서울,0,0,1,0.055,9.9,승인,0
T000289,U0296,2026-01-29 00:01:00,2026-01-29,0,3,105500,온라인쇼핑,체크카드,Android,부산,0,0,1,0.268,27.5,승인,0
T000290,U0068,2026-03-22 07:01:00,2026-03-22,7,6,35800,교통,계좌이체,Android,대구,0,0,0,0.461,26.8,승인,0
T000291,U0098,2026-05-01 06:04:00,2026-05-01,6,4,1879400,대출상환,신용카드,iOS,대전,1,0,0,0.025,51.9,승인,0
T000292,U0268,2026-02-01 00:32:00,2026-02-01,0,6,36200,카페,해외결제,iOS,광주,0,0,0,0.55,39.7,승인,0
T000293,U0383,2026-01-17 14:02:00,2026-01-17,14,5,259900,편의점,신용카드,Web,서울,0,0,0,0.445,18.4,승인,0
T000294,U0241,2026-02-05 08:44:00,2026-02-05,8,3,116100,교육,간편결제,Web,대전,0,0,0,0.235,13.2,승인,0
T000295,U0296,2026-05-23 09:41:00,2026-05-23,9,5,87800,온라인쇼핑,간편결제,iOS,경기,0,0,0,0.417,21.3,승인,0
T000296,U0105,2026-01-04 13:22:00,2026-01-04,13,6,44900,병원,체크카드,ATM,광주,0,0,0,0.244,18.9,승인,0
T000297,U0253,2026-01-17 07:51:00,2026-01-17,7,5,324200,대출상환,해외결제,Android,경기,0,0,1,0.122,9.5,승인,0
T000298,U0213,2026-02-01 12:15:00,2026-02-01,12,6,249000,해외결제,신용카드,ATM,해외,0,1,0,0.327,38.8,승인,0
T000299,U0355,2026-03-23 15:07:00,2026-03-23,15,0,65600,교통,해외결제,iOS,해외,0,0,0,0.488,25.7,승인,0
T000300,U0056,2026-04-25 09:21:00,2026-04-25,9,5,28900,구독,간편결제,Web,서울,0,0,0,0.241,9.7,승인,0
T000301,U0216,2026-01-26 11:46:00,2026-01-26,11,0,44600,교육,체크카드,Web,대전,0,0,1,0.062,10.2,승인,0
T000302,U0310,2026-02-13 23:21:00,2026-02-13,23,4,279200,교통,체크카드,Web,서울,0,0,0,0.225,17.2,승인,0
T000303,U0371,2026-04-20 12:33:00,2026-04-20,12,0,353500,송금,해외결제,iOS,대전,0,0,0,0.164,10.2,승인,0
T000304,U0179,2026-05-03 11:46:00,2026-05-03,11,6,65100,온라인쇼핑,계좌이체,Web,광주,0,0,1,0.093,14.6,승인,0
T000305,U0206,2026-02-09 17:33:00,2026-02-09,17,0,24600,편의점,간편결제,Web,경기,0,0,0,0.027,6.4,승인,0
T000306,U0368,2026-04-18 19:57:00,2026-04-18,19,5,147400,대출상환,계좌이체,Android,서울,0,0,4,0.04,29.5,추가인증,0
T000307,U0351,2026-01-23 17:25:00,2026-01-23,17,4,217900,대출상환,체크카드,ATM,서울,0,0,0,0.297,18.6,승인,0
T000308,U0070,2026-01-15 07:50:00,2026-01-15,7,3,34100,병원,체크카드,Web,부산,0,0,3,0.253,33.2,거절,0
T000309,U0303,2026-02-19 09:50:00,2026-02-19,9,3,47000,카페,간편결제,Android,대구,0,0,0,0.147,13.2,승인,0
T000310,U0319,2026-03-05 07:07:00,2026-03-05,7,3,367300,대출상환,계좌이체,Android,대전,0,0,0,0.251,10.1,승인,0
T000311,U0132,2026-02-18 21:58:00,2026-02-18,21,2,83400,교통,계좌이체,Android,광주,0,0,0,0.059,13.2,승인,0
T000312,U0241,2026-01-11 12:36:00,2026-01-11,12,6,92000,교육,계좌이체,iOS,부산,0,0,0,0.086,10.6,승인,0
T000313,U0346,2026-03-31 21:12:00,2026-03-31,21,1,304000,송금,해외결제,Web,해외,1,1,0,0.159,49.6,승인,0
T000314,U0208,2026-05-25 06:37:00,2026-05-25,6,0,138400,병원,신용카드,ATM,광주,0,0,0,0.186,7.0,승인,0
T000315,U0146,2026-04-29 09:13:00,2026-04-29,9,2,608500,편의점,간편결제,iOS,경기,0,0,1,0.361,19.0,승인,0
T000316,U0160,2026-03-17 14:46:00,2026-03-17,14,1,20900,교통,계좌이체,iOS,서울,0,0,1,0.22,9.3,승인,0
T000317,U0193,2026-01-16 04:46:00,2026-01-16,4,4,307600,해외결제,체크카드,ATM,해외,0,1,3,0.422,73.3,승인,1
T000318,U0245,2026-01-01 20:57:00,2026-01-01,20,3,403600,교통,간편결제,ATM,경기,0,0,0,0.246,11.5,승인,0
T000319,U0133,2026-04-19 11:10:00,2026-04-19,11,6,325500,투자,계좌이체,Android,서울,0,0,0,0.264,11.9,승인,0
T000320,U0081,2026-01-26 15:13:00,2026-01-26,15,0,177800,카페,해외결제,Android,부산,0,0,0,0.149,16.8,승인,0
T000321,U0156,2026-04-21 11:10:00,2026-04-21,11,1,46300,카페,간편결제,ATM,대구,0,0,0,0.19,9.0,승인,0
T000322,U0152,2026-05-14 13:55:00,2026-05-14,13,3,104000,편의점,신용카드,ATM,대전,1,0,0,0.262,32.1,승인,0
T000323,U0361,2026-03-13 15:54:00,2026-03-13,15,4,749600,투자,체크카드,ATM,경기,1,0,1,0.305,28.4,추가인증,0
T000324,U0217,2026-04-01 21:23:00,2026-04-01,21,2,125700,투자,간편결제,iOS,광주,0,0,0,0.386,18.2,승인,0
T000325,U0077,2026-01-23 19:05:00,2026-01-23,19,4,74400,송금,신용카드,iOS,광주,0,0,0,0.092,8.9,거절,0
T000326,U0229,2026-05-23 18:56:00,2026-05-23,18,5,248400,교육,계좌이체,iOS,부산,0,0,0,0.107,8.2,승인,0
T000327,U0002,2026-05-15 16:48:00,2026-05-15,16,4,16700,편의점,간편결제,iOS,광주,0,0,1,0.125,7.6,승인,0
T000328,U0160,2026-01-25 07:36:00,2026-01-25,7,6,402600,투자,해외결제,iOS,서울,1,0,0,0.248,36.9,승인,0
T000329,U0395,2026-02-07 19:03:00,2026-02-07,19,5,588700,송금,해외결제,Web,부산,0,0,0,0.356,21.7,승인,0
T000330,U0057,2026-05-05 09:01:00,2026-05-05,9,1,494400,투자,신용카드,iOS,해외,0,1,0,0.156,37.6,승인,0
T000331,U0257,2026-03-19 11:27:00,2026-03-19,11,3,40700,교육,체크카드,Web,대구,0,0,0,0.054,9.0,승인,0
T000332,U0290,2026-01-16 12:49:00,2026-01-16,12,4,202100,투자,해외결제,Android,부산,0,0,0,0.046,7.9,보류,0
T000333,U0381,2026-01-11 20:50:00,2026-01-11,20,6,103400,송금,간편결제,Web,해외,0,0,0,0.115,6.8,승인,0
T000334,U0133,2026-02-24 16:22:00,2026-02-24,16,1,562800,송금,간편결제,ATM,광주,0,0,0,0.461,28.0,승인,0
T000335,U0179,2026-03-30 21:33:00,2026-03-30,21,0,64000,카페,간편결제,Android,광주,0,0,1,0.07,12.9,승인,0
T000336,U0253,2026-05-23 16:26:00,2026-05-23,16,5,56500,병원,간편결제,iOS,부산,0,0,1,0.223,12.3,승인,0
T000337,U0154,2026-03-07 05:15:00,2026-03-07,5,5,20200,병원,간편결제,ATM,부산,0,0,0,0.155,23.6,승인,0
T000338,U0146,2026-05-12 19:36:00,2026-05-12,19,1,36300,구독,체크카드,ATM,대구,0,0,0,0.25,19.1,승인,0
T000339,U0393,2026-05-11 10:10:00,2026-05-11,10,0,62100,교육,계좌이체,iOS,대전,0,0,0,0.448,26.2,추가인증,0
T000340,U0018,2026-02-19 13:43:00,2026-02-19,13,3,203600,송금,해외결제,Android,광주,0,0,0,0.231,14.9,승인,0
T000341,U0232,2026-01-13 14:33:00,2026-01-13,14,1,930600,송금,체크카드,Web,대구,0,0,1,0.346,24.0,거절,0
T000342,U0350,2026-01-11 10:32:00,2026-01-11,10,6,72000,구독,간편결제,iOS,경기,0,0,0,0.007,8.9,승인,0
T000343,U0014,2026-04-02 13:58:00,2026-04-02,13,3,76800,편의점,간편결제,Android,광주,0,0,1,0.2,7.3,승인,0
T000344,U0087,2026-01-24 18:41:00,2026-01-24,18,5,17700,교육,계좌이체,Web,해외,0,0,0,0.617,28.8,추가인증,0
T000345,U0187,2026-05-04 07:16:00,2026-05-04,7,0,38800,온라인쇼핑,신용카드,Web,대구,1,0,0,0.229,35.2,승인,0
T000346,U0390,2026-04-01 07:34:00,2026-04-01,7,2,244400,송금,해외결제,ATM,부산,1,0,1,0.335,36.0,승인,0
T000347,U0337,2026-01-14 08:43:00,2026-01-14,8,2,363600,투자,체크카드,iOS,대구,0,0,0,0.155,6.7,승인,0
T000348,U0121,2026-03-29 13:00:00,2026-03-29,13,6,288700,교통,체크카드,iOS,서울,0,0,0,0.134,5.2,승인,0
T000349,U0089,2026-02-08 16:20:00,2026-02-08,16,6,99000,해외결제,신용카드,iOS,해외,1,1,0,0.344,57.2,승인,0
T000350,U0051,2026-04-27 19:43:00,2026-04-27,19,0,328100,투자,체크카드,Android,경기,0,0,2,0.314,18.8,승인,0
T000351,U0350,2026-02-11 10:58:00,2026-02-11,10,2,137600,교육,간편결제,iOS,서울,0,0,0,0.203,16.3,승인,0
T000352,U0233,2026-05-22 00:50:00,2026-05-22,0,4,66600,카페,신용카드,Web,광주,0,0,1,0.389,38.9,승인,0
T000353,U0334,2026-02-06 19:13:00,2026-02-06,19,4,66200,해외결제,계좌이체,ATM,해외,0,1,0,0.299,41.0,승인,0
T000354,U0061,2026-01-21 06:02:00,2026-01-21,6,2,122600,송금,신용카드,Android,광주,1,0,0,0.218,24.7,승인,0
T000355,U0360,2026-01-24 11:48:00,2026-01-24,11,5,28900,구독,신용카드,Android,해외,0,0,0,0.197,11.5,승인,0
T000356,U0373,2026-01-11 16:23:00,2026-01-11,16,6,306900,해외결제,간편결제,Web,해외,0,1,0,0.522,42.9,승인,0
T000357,U0071,2026-02-10 10:30:00,2026-02-10,10,1,897500,온라인쇼핑,간편결제,ATM,부산,0,0,0,0.067,8.1,승인,0
T000358,U0001,2026-05-25 15:29:00,2026-05-25,15,0,53800,편의점,체크카드,ATM,경기,0,0,0,0.096,15.4,승인,0
T000359,U0229,2026-03-04 09:44:00,2026-03-04,9,2,28400,교육,계좌이체,Web,서울,0,0,0,0.213,12.4,승인,0
T000360,U0029,2026-01-06 13:31:00,2026-01-06,13,1,167000,교육,계좌이체,Android,부산,0,0,0,0.076,3.1,승인,0
T000361,U0128,2026-02-23 08:25:00,2026-02-23,8,0,54100,교육,간편결제,Android,해외,0,0,0,0.18,15.8,승인,0
T000362,U0195,2026-04-02 15:21:00,2026-04-02,15,3,67600,구독,계좌이체,ATM,대구,0,0,0,0.131,12.4,보류,0
T000363,U0339,2026-02-15 18:01:00,2026-02-15,18,6,226000,온라인쇼핑,체크카드,Web,부산,0,0,0,0.016,8.4,승인,0
T000364,U0396,2026-02-05 21:21:00,2026-02-05,21,3,324000,해외결제,해외결제,iOS,해외,0,1,2,0.437,50.2,승인,0
T000365,U0206,2026-05-23 12:21:00,2026-05-23,12,5,44800,투자,체크카드,Android,대전,0,0,0,0.227,12.6,승인,0
T000366,U0086,2026-04-22 18:37:00,2026-04-22,18,2,1440800,투자,해외결제,Web,해외,0,0,0,0.084,8.6,승인,0
T000367,U0215,2026-02-21 12:20:00,2026-02-21,12,5,128300,구독,체크카드,Web,광주,1,0,0,0.041,19.1,승인,0
T000368,U0337,2026-04-25 12:07:00,2026-04-25,12,5,1330800,송금,해외결제,ATM,광주,0,0,0,0.241,16.6,승인,0
T000369,U0299,2026-03-23 19:55:00,2026-03-23,19,0,282700,투자,계좌이체,Android,경기,0,0,1,0.343,18.0,추가인증,0
T000370,U0203,2026-02-12 20:17:00,2026-02-12,20,3,64600,편의점,체크카드,Android,대전,0,0,0,0.192,7.3,승인,0
T000371,U0078,2026-03-09 03:24:00,2026-03-09,3,0,104300,편의점,체크카드,Android,광주,0,0,1,0.075,27.5,승인,0
T000372,U0158,2026-03-13 14:29:00,2026-03-13,14,4,66200,카페,해외결제,Web,경기,0,0,1,0.177,14.0,승인,0
T000373,U0055,2026-03-09 18:30:00,2026-03-09,18,0,98700,병원,계좌이체,ATM,광주,0,0,0,0.399,21.1,보류,0
T000374,U0229,2026-01-28 12:20:00,2026-01-28,12,2,30500,편의점,신용카드,ATM,대구,0,0,0,0.385,16.3,승인,0
T000375,U0374,2026-05-23 17:34:00,2026-05-23,17,5,131700,대출상환,신용카드,iOS,서울,0,0,0,0.656,29.0,승인,0
T000376,U0282,2026-02-25 20:08:00,2026-02-25,20,2,272800,편의점,계좌이체,ATM,경기,1,0,0,0.087,29.6,추가인증,0
T000377,U0036,2026-02-11 16:04:00,2026-02-11,16,2,58500,병원,체크카드,iOS,대전,0,0,0,0.167,6.8,승인,0
T000378,U0332,2026-02-27 08:47:00,2026-02-27,8,4,236000,송금,간편결제,ATM,부산,0,0,0,0.456,24.7,승인,0
T000379,U0261,2026-03-15 09:43:00,2026-03-15,9,6,142000,편의점,신용카드,Web,광주,0,0,0,0.109,13.6,승인,0
T000380,U0063,2026-03-02 20:20:00,2026-03-02,20,0,187500,교통,간편결제,Web,서울,0,0,1,0.236,16.1,승인,0
T000381,U0394,2026-03-17 16:33:00,2026-03-17,16,1,94400,송금,체크카드,iOS,대전,0,0,1,0.457,25.9,승인,0
T000382,U0053,2026-01-20 20:56:00,2026-01-20,20,1,140700,교육,간편결제,ATM,해외,0,1,0,0.265,36.1,승인,0
T000383,U0198,2026-01-09 19:50:00,2026-01-09,19,4,97200,온라인쇼핑,신용카드,Web,해외,0,0,0,0.152,7.6,승인,0
T000384,U0112,2026-05-20 14:17:00,2026-05-20,14,2,90100,병원,계좌이체,Android,경기,1,0,2,0.224,33.0,승인,0
T000385,U0187,2026-02-24 08:32:00,2026-02-24,8,1,214800,해외결제,신용카드,Web,해외,0,1,4,0.302,54.4,승인,0
T000386,U0084,2026-05-18 07:44:00,2026-05-18,7,0,1375300,대출상환,신용카드,ATM,경기,0,0,3,0.509,47.1,승인,0
