login_id,user_id,login_time,ip_addr,device_id,os_version,country,login_success,is_attack_ip,is_account_takeover
L000263,U0368,2026-01-06 06:06:00,121.92.156.115,DEV-0368-0,Android 14,KR,1,0,0
L000264,U0096,2026-01-06 06:15:00,211.220.153.47,DEV-0096-0,Android 14,KR,1,0,0
L000265,U0304,2026-01-06 06:54:00,211.100.128.168,DEV-0304-0,Windows 11,해외,1,0,0
L000266,U0126,2026-01-06 06:58:00,211.236.93.52,DEV-0126-0,iOS 17.4,KR,1,0,0
L000267,U0041,2026-01-06 07:09:00,45.175.101.219,BOT-8988,Android 13,해외,0,1,0
L000268,U0375,2026-01-06 08:11:00,121.153.29.179,DEV-0375-0,iOS 16.6,KR,1,0,0
L000269,U0167,2026-01-06 08:34:00,121.85.48.66,DEV-0167-0,Android 14,KR,1,0,0
L000270,U0049,2026-01-06 08:41:00,211.126.29.197,DEV-0049-0,macOS 14,KR,1,0,0
L000271,U0396,2026-01-06 08:48:00,211.132.141.160,DEV-0396-0,Android 13,KR,1,0,0
L000272,U0217,2026-01-06 09:10:00,211.247.100.59,DEV-0217-0,macOS 14,KR,1,0,0
L000273,U0161,2026-01-06 09:28:00,211.95.163.96,DEV-0161-0,iOS 17.4,KR,1,0,0
L000274,U0007,2026-01-06 09:50:00,121.166.152.51,DEV-0007-0,Windows 11,KR,1,0,0
L000275,U0364,2026-01-06 10:02:00,121.29.14.84,DEV-0364-0,Android 13,KR,1,0,0
L000276,U0049,2026-01-06 10:23:00,211.126.29.197,DEV-0049-0,macOS 14,KR,1,0,0
L000277,U0080,2026-01-06 11:27:00,211.216.118.219,DEV-0080-new,macOS 14,KR,1,0,0
L000278,U0127,2026-01-06 11:56:00,211.79.10.229,DEV-0127-0,iOS 16.6,KR,1,0,0
L000279,U0190,2026-01-06 12:11:00,211.180.145.146,DEV-0190-new,macOS 14,KR,1,0,0
L000280,U0122,2026-01-06 12:20:00,121.153.14.30,DEV-0122-0,Android 14,KR,1,0,0
L000281,U0255,2026-01-06 12:34:00,211.220.133.170,DEV-0255-1,Windows 11,KR,1,0,0
L000282,U0309,2026-01-06 12:38:00,211.51.40.105,DEV-0309-new,macOS 14,KR,1,0,0
L000283,U0339,2026-01-06 12:43:00,211.114.72.130,DEV-0339-0,iOS 17.4,KR,1,0,0
L000284,U0037,2026-01-06 12:44:00,211.29.65.135,DEV-0037-0,Android 14,KR,0,0,0
L000285,U0390,2026-01-06 13:00:00,211.85.99.76,DEV-0390-0,macOS 14,KR,1,0,0
L000286,U0142,2026-01-06 13:02:00,121.166.152.51,DEV-0142-1,macOS 14,KR,1,0,0
L000287,U0351,2026-01-06 13:36:00,121.41.60.64,DEV-0351-0,Android 13,KR,1,0,0
L000288,U0252,2026-01-06 14:18:00,211.128.181.75,DEV-0252-0,Windows 11,KR,1,0,0
L000289,U0102,2026-01-06 14:22:00,121.178.133.152,DEV-0102-0,macOS 14,KR,1,0,0
L000290,U0008,2026-01-06 14:28:00,211.44.47.37,DEV-0008-0,Windows 11,KR,1,0,0
L000291,U0240,2026-01-06 14:28:00,211.21.168.227,DEV-0240-0,Android 13,KR,1,0,0
L000292,U0089,2026-01-06 14:32:00,121.152.24.188,DEV-0089-1,Android 14,KR,1,0,0
L000293,U0305,2026-01-06 14:39:00,121.139.249.236,DEV-0305-0,Windows 11,KR,1,0,0
L000294,U0226,2026-01-06 14:40:00,211.108.129.76,DEV-0226-new,iOS 16.6,KR,1,0,0
L000295,U0237,2026-01-06 14:41:00,211.254.150.223,DEV-0237-0,iOS 17.4,KR,1,0,0
L000296,U0384,2026-01-06 14:43:00,211.55.193.244,DEV-0384-0,macOS 14,KR,1,0,0
L000297,U0168,2026-01-06 15:34:00,211.30.41.140,DEV-0168-0,Android 13,KR,1,0,0
L000298,U0092,2026-01-06 15:40:00,211.151.46.57,DEV-0092-0,iOS 17.4,KR,1,0,0
L000299,U0155,2026-01-06 16:04:00,211.194.153.168,DEV-0155-0,Android 13,KR,1,0,0
L000300,U0332,2026-01-06 16:12:00,121.34.88.241,DEV-0332-0,iOS 17.4,KR,1,0,0
L000301,U0034,2026-01-06 16:25:00,45.88.81.136,BOT-9570,Android 14,해외,0,1,0
L000302,U0050,2026-01-06 16:40:00,121.146.18.104,DEV-0050-0,Android 13,KR,1,0,0
L000303,U0012,2026-01-06 17:09:00,45.29.246.38,BOT-4769,Windows 11,해외,0,1,0
L000304,U0350,2026-01-06 17:09:00,211.138.192.119,DEV-0350-0,iOS 16.6,KR,1,0,0
L000305,U0092,2026-01-06 17:49:00,211.151.46.57,DEV-0092-0,iOS 17.4,KR,1,0,0
L000306,U0001,2026-01-06 18:14:00,211.147.119.132,DEV-0001-0,iOS 16.6,KR,1,0,0
L000307,U0230,2026-01-06 18:48:00,121.146.18.104,DEV-0230-1,iOS 17.4,KR,1,0,0
L000308,U0300,2026-01-06 18:56:00,211.140.95.78,DEV-0300-0,iOS 16.6,해외,1,0,0
L000309,U0262,2026-01-06 19:43:00,211.19.21.216,DEV-0262-0,iOS 16.6,해외,1,0,0
L000310,U0262,2026-01-06 19:47:00,211.19.21.216,DEV-0262-new,macOS 14,KR,1,0,0
L000311,U0338,2026-01-06 20:23:00,45.88.81.136,BOT-1976,iOS 17.4,해외,0,1,0
L000312,U0319,2026-01-06 20:28:00,121.96.168.19,DEV-0319-0,iOS 16.6,KR,1,0,0
L000313,U0314,2026-01-06 21:03:00,211.247.187.135,DEV-0314-0,iOS 17.4,KR,1,0,0
L000314,U0290,2026-01-06 21:44:00,121.172.48.189,DEV-0290-1,Windows 11,KR,1,0,0
L000315,U0233,2026-01-06 21:56:00,211.245.251.12,DEV-0233-0,iOS 16.6,KR,1,0,0
L000316,U0332,2026-01-06 22:14:00,121.34.88.241,DEV-0332-0,iOS 17.4,KR,1,0,0
L000317,U0089,2026-01-06 22:33:00,121.152.24.188,DEV-0089-0,iOS 16.6,KR,1,0,0
L000318,U0100,2026-01-06 22:54:00,211.203.59.65,DEV-0100-1,Android 13,KR,1,0,0
L000319,U0016,2026-01-06 23:15:00,121.172.48.189,DEV-0016-0,iOS 16.6,KR,1,0,0
L000320,U0378,2026-01-06 23:51:00,121.153.14.30,DEV-0378-0,Android 13,KR,1,0,0
L000321,U0185,2026-01-07 02:27:00,211.185.242.15,DEV-0185-0,Android 14,KR,1,0,0
L000322,U0095,2026-01-07 02:45:00,45.92.157.181,BOT-5005,macOS 14,해외,0,1,0
L000323,U0187,2026-01-07 02:49:00,211.62.206.175,DEV-0187-new,Windows 11,KR,1,0,0
L000324,U0003,2026-01-07 04:21:00,121.96.168.19,DEV-0003-0,iOS 16.6,KR,1,0,0
L000325,U0039,2026-01-07 05:48:00,121.98.109.53,DEV-0039-0,Android 13,KR,1,0,0
L000326,U0208,2026-01-07 05:53:00,45.139.24.26,BOT-4201,macOS 14,해외,1,1,1
L000327,U0002,2026-01-07 06:52:00,211.4.69.62,DEV-0002-0,Android 14,KR,1,0,0
L000328,U0100,2026-01-07 06:55:00,45.29.246.38,BOT-4644,Windows 11,해외,0,1,0
L000329,U0350,2026-01-07 07:27:00,211.138.192.119,DEV-0350-0,iOS 16.6,KR,1,0,0
L000330,U0236,2026-01-07 07:59:00,211.107.159.253,DEV-0236-0,iOS 17.4,KR,1,0,0
L000331,U0135,2026-01-07 09:08:00,211.188.39.69,DEV-0135-0,iOS 17.4,KR,1,0,0
L000332,U0077,2026-01-07 10:04:00,211.186.126.228,DEV-0077-0,Windows 11,KR,1,0,0
L000333,U0393,2026-01-07 10:22:00,211.32.253.25,DEV-0393-0,Android 14,KR,1,0,0
L000334,U0260,2026-01-07 10:34:00,211.4.249.43,DEV-0260-0,Android 13,KR,1,0,0
L000335,U0013,2026-01-07 11:02:00,211.221.114.144,DEV-0013-0,macOS 14,KR,1,0,0
L000336,U0351,2026-01-07 11:48:00,211.164.168.174,DEV-0351-0,Android 13,KR,0,0,0
L000337,U0116,2026-01-07 11:53:00,211.73.102.95,DEV-0116-new,iOS 16.6,KR,1,0,0
L000338,U0241,2026-01-07 11:54:00,121.122.6.3,DEV-0241-1,iOS 16.6,KR,1,0,0
L000339,U0101,2026-01-07 12:28:00,211.56.141.235,DEV-0101-0,iOS 16.6,KR,1,0,0
L000340,U0063,2026-01-07 12:49:00,211.99.56.157,DEV-0063-new,Windows 11,KR,1,0,0
L000341,U0021,2026-01-07 12:56:00,211.53.124.211,DEV-0021-0,Android 14,KR,1,0,0
L000342,U0057,2026-01-07 13:41:00,121.34.88.241,DEV-0057-0,iOS 16.6,KR,1,0,0
L000343,U0226,2026-01-07 13:42:00,211.108.129.76,DEV-0226-0,Android 14,KR,1,0,0
L000344,U0282,2026-01-07 14:00:00,211.108.122.104,DEV-0282-0,iOS 16.6,KR,1,0,0
L000345,U0005,2026-01-07 14:25:00,121.49.124.29,DEV-0005-1,iOS 17.4,KR,1,0,0
L000346,U0030,2026-01-07 14:57:00,45.70.115.247,BOT-6970,iOS 16.6,해외,0,1,0
L000347,U0076,2026-01-07 15:06:00,211.134.220.60,DEV-0076-0,Windows 11,KR,1,0,0
L000348,U0232,2026-01-07 15:09:00,121.231.194.102,DEV-0232-0,iOS 17.4,KR,1,0,0
L000349,U0012,2026-01-07 15:10:00,211.14.174.140,DEV-0012-0,Android 13,KR,1,0,0
L000350,U0030,2026-01-07 15:48:00,211.163.55.170,DEV-0030-0,Android 13,KR,1,0,0
L000351,U0125,2026-01-07 15:57:00,211.161.241.187,DEV-0125-1,Android 14,KR,1,0,0
L000352,U0128,2026-01-07 16:34:00,211.214.250.91,DEV-0128-1,macOS 14,KR,1,0,0
L000353,U0296,2026-01-07 17:01:00,121.62.54.101,DEV-0296-0,Android 13,KR,1,0,0
L000354,U0281,2026-01-07 17:03:00,211.202.54.160,DEV-0281-1,Windows 11,KR,1,0,0
L000355,U0359,2026-01-07 17:11:00,211.111.204.225,DEV-0359-1,macOS 14,KR,1,0,0
L000356,U0375,2026-01-07 17:30:00,211.215.101.171,DEV-0375-0,iOS 16.6,KR,1,0,0
L000357,U0289,2026-01-07 17:35:00,45.70.115.247,BOT-7650,iOS 17.4,해외,0,1,0
L000358,U0142,2026-01-07 17:37:00,211.84.199.241,DEV-0142-0,Android 14,KR,1,0,0
L000359,U0257,2026-01-07 17:59:00,211.133.83.74,DEV-0257-0,macOS 14,KR,1,0,0
L000360,U0070,2026-01-07 18:03:00,211.196.42.38,DEV-0070-new,iOS 16.6,KR,1,0,0
L000361,U0351,2026-01-07 18:29:00,45.29.246.38,BOT-6979,Android 13,해외,0,1,0
L000362,U0002,2026-01-07 18:45:00,45.88.81.136,BOT-7839,Windows 11,해외,0,1,0
L000363,U0205,2026-01-07 18:50:00,211.43.202.219,DEV-0205-1,macOS 14,KR,1,0,0
L000364,U0295,2026-01-07 18:54:00,211.133.19.152,DEV-0295-0,iOS 16.6,KR,1,0,0
L000365,U0273,2026-01-07 19:16:00,121.31.185.2,DEV-0273-1,macOS 14,KR,1,0,0
L000366,U0290,2026-01-07 19:22:00,121.172.48.189,DEV-0290-0,iOS 17.4,KR,1,0,0
L000367,U0125,2026-01-07 19:26:00,211.161.241.187,DEV-0125-0,macOS 14,KR,1,0,0
L000368,U0034,2026-01-07 19:34:00,45.88.81.136,BOT-7150,iOS 16.6,해외,0,1,0
L000369,U0140,2026-01-07 19:43:00,211.80.146.56,DEV-0140-0,macOS 14,KR,1,0,0
L000370,U0205,2026-01-07 20:16:00,211.43.202.219,DEV-0205-1,macOS 14,KR,1,0,0
L000371,U0388,2026-01-07 20:24:00,211.30.142.117,DEV-0388-0,iOS 16.6,KR,1,0,0
L000372,U0091,2026-01-07 20:26:00,121.62.54.101,DEV-0091-0,Android 14,KR,0,0,0
L000373,U0024,2026-01-07 20:29:00,211.247.230.209,DEV-0024-0,Android 14,KR,1,0,0
L000374,U0107,2026-01-07 20:38:00,45.88.81.136,BOT-7082,iOS 16.6,해외,0,1,0
L000375,U0027,2026-01-07 20:57:00,45.70.115.247,BOT-8679,macOS 14,해외,0,1,0
L000376,U0171,2026-01-07 21:08:00,211.123.221.121,DEV-0171-0,Windows 11,KR,1,0,0
L000377,U0127,2026-01-07 21:09:00,211.79.10.229,DEV-0127-0,iOS 16.6,KR,1,0,0
L000378,U0030,2026-01-07 21:38:00,45.70.115.247,BOT-6325,Android 13,해외,0,1,0
L000379,U0121,2026-01-07 21:40:00,211.39.246.179,DEV-0121-1,macOS 14,KR,1,0,0
L000380,U0383,2026-01-07 22:07:00,211.230.50.152,DEV-0383-0,iOS 16.6,KR,1,0,0
L000381,U0060,2026-01-07 22:35:00,211.135.90.130,DEV-0060-0,Android 14,KR,1,0,0
L000382,U0364,2026-01-07 22:45:00,211.221.125.101,DEV-0364-0,Android 13,KR,1,0,0
L000383,U0056,2026-01-07 22:55:00,211.88.95.119,DEV-0056-0,Android 13,KR,1,0,0
L000384,U0152,2026-01-07 23:02:00,211.80.26.238,DEV-0152-new,Android 14,해외,1,0,0
L000385,U0300,2026-01-07 23:27:00,211.140.95.78,DEV-0300-0,iOS 16.6,KR,1,0,0
L000386,U0015,2026-01-07 23:31:00,211.195.163.41,DEV-0015-0,Android 14,KR,1,0,0
L000387,U0204,2026-01-07 23:46:00,211.74.127.75,DEV-0204-new,iOS 17.4,KR,1,0,0
L000388,U0002,2026-01-08 00:02:00,45.88.81.136,BOT-6242,Android 13,해외,0,1,0
L000389,U0198,2026-01-08 00:47:00,211.9.39.161,DEV-0198-0,Windows 11,KR,1,0,0
L000390,U0205,2026-01-08 01:34:00,45.155.13.5,BOT-8552,Android 14,해외,0,1,0
L000391,U0058,2026-01-08 01:52:00,45.70.115.247,BOT-4566,Android 13,해외,0,1,0
L000392,U0041,2026-01-08 02:12:00,45.70.115.247,BOT-5008,Android 13,해외,0,1,0
L000393,U0015,2026-01-08 02:27:00,45.155.13.5,BOT-8473,Android 13,해외,0,1,0
L000394,U0289,2026-01-08 02:52:00,45.70.115.247,BOT-8641,Android 14,해외,0,1,0
L000395,U0058,2026-01-08 03:47:00,45.70.115.247,BOT-3126,iOS 16.6,해외,0,1,0
L000396,U0205,2026-01-08 04:39:00,45.155.13.5,BOT-3435,macOS 14,해외,0,1,0
L000397,U0107,2026-01-08 05:01:00,45.88.81.136,BOT-3198,iOS 16.6,해외,0,1,0
L000398,U0058,2026-01-08 06:12:00,211.218.209.102,DEV-0058-0,iOS 17.4,KR,1,0,0
L000399,U0195,2026-01-08 06:24:00,211.240.215.210,DEV-0195-0,iOS 16.6,KR,1,0,0
L000400,U0159,2026-01-08 06:30:00,211.139.8.212,DEV-0159-1,Android 13,KR,1,0,0
L000401,U0308,2026-01-08 07:02:00,211.132.75.58,DEV-0308-0,macOS 14,KR,1,0,0
L000402,U0194,2026-01-08 07:21:00,211.21.68.43,DEV-0194-1,iOS 17.4,KR,1,0,0
L000403,U0060,2026-01-08 07:39:00,45.70.115.247,BOT-5776,iOS 17.4,해외,0,1,0
L000404,U0046,2026-01-08 07:46:00,211.61.18.212,DEV-0046-1,macOS 14,KR,1,0,0
L000405,U0313,2026-01-08 07:56:00,211.163.25.46,DEV-0313-0,Android 14,KR,1,0,0
L000406,U0289,2026-01-08 08:13:00,45.70.115.247,BOT-2805,iOS 17.4,해외,0,1,0
L000407,U0339,2026-01-08 08:14:00,45.92.157.181,BOT-2886,macOS 14,해외,0,1,0
L000408,U0069,2026-01-08 08:35:00,211.230.200.52,DEV-0069-0,iOS 17.4,KR,1,0,0
L000409,U0186,2026-01-08 08:57:00,211.189.250.1,DEV-0186-1,Windows 11,KR,1,0,0
L000410,U0246,2026-01-08 09:16:00,211.50.111.87,DEV-0246-0,iOS 16.6,KR,1,0,0
L000411,U0334,2026-01-08 09:21:00,211.25.182.32,DEV-0334-0,Android 13,KR,1,0,0
L000412,U0394,2026-01-08 09:24:00,211.62.21.96,DEV-0394-0,iOS 17.4,KR,1,0,0
L000413,U0339,2026-01-08 10:27:00,45.92.157.181,BOT-3715,Android 13,해외,0,1,0
L000414,U0210,2026-01-08 10:32:00,211.45.11.241,DEV-0210-0,Windows 11,KR,1,0,0
L000415,U0210,2026-01-08 10:33:00,211.45.11.241,DEV-0210-0,Windows 11,KR,1,0,0
L000416,U0163,2026-01-08 10:47:00,121.211.200.110,DEV-0163-0,iOS 16.6,KR,1,0,0
L000417,U0355,2026-01-08 10:52:00,45.70.115.247,BOT-9724,macOS 14,해외,0,1,0
L000418,U0289,2026-01-08 11:46:00,121.55.48.142,DEV-0289-0,Android 13,KR,1,0,0
L000419,U0197,2026-01-08 12:10:00,45.53.204.65,BOT-6581,Android 14,해외,0,1,0
L000420,U0350,2026-01-08 12:21:00,121.122.6.3,DEV-0350-0,iOS 16.6,KR,1,0,0
L000421,U0102,2026-01-08 12:50:00,211.89.219.82,DEV-0102-0,macOS 14,KR,1,0,0
L000422,U0337,2026-01-08 14:04:00,211.159.16.186,DEV-0337-0,Windows 11,KR,1,0,0
L000423,U0332,2026-01-08 14:04:00,211.47.28.208,DEV-0332-0,iOS 17.4,KR,1,0,0
L000424,U0071,2026-01-08 14:14:00,121.29.14.84,DEV-0071-1,iOS 17.4,KR,1,0,0
L000425,U0312,2026-01-08 14:20:00,211.118.93.113,DEV-0312-0,macOS 14,KR,1,0,0
L000426,U0006,2026-01-08 15:02:00,211.155.80.72,DEV-0006-0,iOS 16.6,KR,1,0,0
L000427,U0109,2026-01-08 15:10:00,211.7.184.60,DEV-0109-1,macOS 14,KR,1,0,0
L000428,U0354,2026-01-08 15:44:00,211.121.241.218,DEV-0354-0,iOS 16.6,KR,1,0,0
L000429,U0297,2026-01-08 16:27:00,211.54.182.162,DEV-0297-1,Android 14,KR,1,0,0
L000430,U0158,2026-01-08 17:05:00,211.106.140.132,DEV-0158-0,Android 14,KR,1,0,0
L000431,U0168,2026-01-08 17:07:00,211.30.41.140,DEV-0168-0,Android 13,KR,1,0,0
L000432,U0342,2026-01-08 17:31:00,211.226.61.190,DEV-0342-1,Android 14,KR,1,0,0
L000433,U0066,2026-01-08 17:32:00,211.239.165.251,DEV-0066-0,macOS 14,KR,1,0,0
L000434,U0139,2026-01-08 17:38:00,211.149.131.128,DEV-0139-0,Windows 11,KR,1,0,0
L000435,U0027,2026-01-08 17:59:00,45.70.115.247,BOT-8369,Android 14,해외,0,1,0
L000436,U0327,2026-01-08 18:17:00,45.70.115.247,BOT-9264,iOS 17.4,해외,0,1,0
L000437,U0274,2026-01-08 18:43:00,211.149.99.186,DEV-0274-new,macOS 14,KR,1,0,0
L000438,U0190,2026-01-08 18:54:00,211.180.145.146,DEV-0190-0,iOS 16.6,KR,1,0,0
L000439,U0365,2026-01-08 19:03:00,211.31.129.7,DEV-0365-0,Android 14,KR,0,0,0
L000440,U0390,2026-01-08 19:31:00,211.85.99.76,DEV-0390-0,macOS 14,KR,1,0,0
L000441,U0327,2026-01-08 19:42:00,211.58.126.216,DEV-0327-0,Android 14,KR,1,0,0
L000442,U0127,2026-01-08 20:11:00,211.79.10.229,DEV-0127-0,iOS 16.6,KR,1,0,0
L000443,U0166,2026-01-08 20:18:00,211.95.36.22,DEV-0166-0,iOS 17.4,KR,1,0,0
L000444,U0306,2026-01-08 21:08:00,121.153.29.179,DEV-0306-1,iOS 17.4,KR,1,0,0
L000445,U0270,2026-01-08 22:32:00,211.228.228.128,DEV-0270-0,Android 14,KR,1,0,0
L000446,U0040,2026-01-08 22:57:00,45.204.251.25,BOT-5863,Windows 11,해외,0,1,0
L000447,U0384,2026-01-08 23:04:00,211.55.193.244,DEV-0384-0,macOS 14,KR,1,0,0
L000448,U0259,2026-01-08 23:11:00,211.41.91.188,DEV-0259-0,Android 14,KR,1,0,0
L000449,U0321,2026-01-08 23:17:00,211.16.143.198,DEV-0321-0,iOS 16.6,KR,1,0,0
L000450,U0232,2026-01-08 23:18:00,121.231.194.102,DEV-0232-1,Windows 11,KR,1,0,0
L000451,U0060,2026-01-08 23:18:00,45.70.115.247,BOT-7888,Android 14,해외,0,1,0
L000452,U0063,2026-01-08 23:25:00,211.99.56.157,DEV-0063-new,Windows 11,KR,1,0,0
L000453,U0178,2026-01-08 23:29:00,211.71.39.230,DEV-0178-0,iOS 16.6,KR,1,0,0
L000454,U0060,2026-01-08 23:30:00,45.70.115.247,BOT-7106,Android 14,해외,0,1,0
L000455,U0200,2026-01-08 23:55:00,121.231.194.102,DEV-0200-0,iOS 16.6,KR,1,0,0
L000456,U0040,2026-01-09 02:00:00,45.204.251.25,BOT-9900,Android 14,해외,0,1,0
L000457,U0241,2026-01-09 02:56:00,45.90.163.146,BOT-5744,Windows 11,해외,0,1,0
L000458,U0335,2026-01-09 04:36:00,45.90.163.146,BOT-8128,macOS 14,해외,0,1,0
L000459,U0241,2026-01-09 05:10:00,45.90.163.146,BOT-8261,iOS 17.4,해외,0,1,0
L000460,U0346,2026-01-09 06:15:00,121.161.211.13,DEV-0346-0,iOS 17.4,KR,1,0,0
L000461,U0058,2026-01-09 07:05:00,45.70.115.247,BOT-9644,Android 13,해외,0,1,0
L000462,U0050,2026-01-09 07:11:00,211.49.119.55,DEV-0050-0,Android 13,KR,1,0,0
L000463,U0015,2026-01-09 07:16:00,45.155.13.5,BOT-4831,iOS 17.4,해외,0,1,0
L000464,U0102,2026-01-09 07:37:00,45.80.135.3,BOT-4965,iOS 17.4,해외,0,1,0
L000465,U0030,2026-01-09 08:01:00,45.70.115.247,BOT-5118,iOS 17.4,해외,0,1,0
L000466,U0310,2026-01-09 08:38:00,45.53.204.65,BOT-1161,Android 13,해외,0,1,0
L000467,U0125,2026-01-09 08:57:00,211.161.241.187,DEV-0125-0,macOS 14,KR,1,0,0
L000468,U0305,2026-01-09 09:01:00,211.215.152.163,DEV-0305-0,Windows 11,KR,1,0,0
L000469,U0034,2026-01-09 09:08:00,211.12.132.146,DEV-0034-0,macOS 14,KR,1,0,0
L000470,U0148,2026-01-09 09:16:00,211.92.10.142,DEV-0148-1,Windows 11,KR,1,0,0
L000471,U0034,2026-01-09 09:46:00,45.80.135.3,BOT-2219,macOS 14,해외,0,1,0
L000472,U0331,2026-01-09 10:03:00,45.70.115.247,BOT-2998,iOS 16.6,해외,0,1,0
L000473,U0035,2026-01-09 10:05:00,211.7.87.30,DEV-0035-0,Android 13,KR,1,0,0
L000474,U0145,2026-01-09 10:10:00,211.3.56.105,DEV-0145-new,iOS 17.4,KR,1,0,0
L000475,U0192,2026-01-09 11:14:00,211.240.49.249,DEV-0192-0,Windows 11,KR,1,0,0
L000476,U0016,2026-01-09 11:22:00,211.241.65.98,DEV-0016-0,iOS 16.6,KR,1,0,0
L000477,U0232,2026-01-09 11:24:00,211.150.40.163,DEV-0232-1,Windows 11,KR,1,0,0
L000478,U0367,2026-01-09 11:29:00,121.96.168.19,DEV-0367-0,iOS 16.6,KR,1,0,0
L000479,U0117,2026-01-09 11:45:00,121.85.48.66,DEV-0117-0,iOS 17.4,KR,1,0,0
L000480,U0180,2026-01-09 12:08:00,211.150.80.70,DEV-0180-0,iOS 17.4,KR,0,0,0
L000481,U0112,2026-01-09 12:38:00,45.204.251.25,BOT-4494,macOS 14,해외,0,1,0
L000482,U0029,2026-01-09 12:53:00,211.103.94.165,DEV-0029-0,Android 14,KR,1,0,0
L000483,U0076,2026-01-09 13:01:00,211.134.220.60,DEV-0076-0,Windows 11,KR,1,0,0
L000484,U0270,2026-01-09 13:09:00,211.228.228.128,DEV-0270-0,Android 14,KR,1,0,0
L000485,U0001,2026-01-09 13:11:00,211.147.119.132,DEV-0001-new,Android 13,KR,0,0,0
L000486,U0159,2026-01-09 13:15:00,211.139.8.212,DEV-0159-0,iOS 16.6,KR,1,0,0
L000487,U0034,2026-01-09 13:44:00,45.80.135.3,BOT-1552,macOS 14,해외,0,1,0
L000488,U0198,2026-01-09 13:51:00,211.9.39.161,DEV-0198-0,Windows 11,KR,1,0,0
L000489,U0112,2026-01-09 14:06:00,211.53.8.30,DEV-0112-0,macOS 14,KR,1,0,0
L000490,U0146,2026-01-09 14:50:00,211.130.114.206,DEV-0146-0,Android 14,KR,1,0,0
L000491,U0066,2026-01-09 15:28:00,211.239.165.251,DEV-0066-new,macOS 14,KR,1,0,0
L000492,U0165,2026-01-09 15:40:00,211.142.114.119,DEV-0165-0,Android 13,KR,1,0,0
L000493,U0310,2026-01-09 15:55:00,45.53.204.65,BOT-2541,iOS 16.6,해외,0,1,0
L000494,U0163,2026-01-09 15:59:00,211.59.15.230,DEV-0163-0,iOS 16.6,KR,1,0,0
L000495,U0034,2026-01-09 16:00:00,45.80.135.3,BOT-9543,macOS 14,해외,0,1,0
L000496,U0058,2026-01-09 16:13:00,211.218.209.102,DEV-0058-0,iOS 17.4,KR,1,0,0
L000497,U0084,2026-01-09 16:15:00,211.226.9.214,DEV-0084-0,Android 13,KR,1,0,0
L000498,U0019,2026-01-09 17:01:00,45.61.210.253,BOT-4730,Android 13,해외,0,1,0
L000499,U0379,2026-01-09 17:27:00,211.140.81.85,DEV-0379-0,Android 14,KR,1,0,0
L000500,U0209,2026-01-09 17:33:00,211.217.1.65,DEV-0209-0,Windows 11,KR,1,0,0
L000501,U0040,2026-01-09 17:58:00,45.61.210.253,BOT-1526,Android 13,해외,0,1,0
L000502,U0060,2026-01-09 18:21:00,211.135.90.130,DEV-0060-0,Android 14,KR,1,0,0
L000503,U0160,2026-01-09 18:36:00,211.97.17.142,DEV-0160-0,Android 13,KR,1,0,0
L000504,U0062,2026-01-09 18:42:00,121.29.14.84,DEV-0062-0,Windows 11,KR,1,0,0
L000505,U0168,2026-01-09 18:48:00,211.30.41.140,DEV-0168-0,Android 13,해외,1,0,0
L000506,U0273,2026-01-09 18:54:00,211.104.105.67,DEV-0273-1,macOS 14,KR,1,0,0
L000507,U0143,2026-01-09 19:06:00,211.122.174.104,DEV-0143-0,macOS 14,KR,1,0,0
L000508,U0374,2026-01-09 19:44:00,211.126.214.57,DEV-0374-0,iOS 16.6,KR,1,0,0
L000509,U0003,2026-01-09 19:53:00,211.29.47.21,DEV-0003-0,iOS 16.6,KR,1,0,0
L000510,U0058,2026-01-09 20:05:00,121.178.133.152,DEV-0058-0,iOS 17.4,KR,1,0,0
L000511,U0130,2026-01-09 20:42:00,211.86.189.43,DEV-0130-0,iOS 17.4,KR,1,0,0
L000512,U0310,2026-01-09 21:41:00,45.53.204.65,BOT-3009,Android 13,해외,0,1,0
L000513,U0003,2026-01-09 21:47:00,121.96.168.19,DEV-0003-0,iOS 16.6,KR,1,0,0
L000514,U0026,2026-01-09 21:51:00,211.16.19.53,DEV-0026-new,Android 13,해외,1,0,0
L000515,U0344,2026-01-09 22:46:00,211.238.28.238,DEV-0344-1,Android 13,KR,1,0,0
L000516,U0357,2026-01-09 23:01:00,211.43.223.187,DEV-0357-0,Windows 11,KR,1,0,0
L000517,U0133,2026-01-09 23:04:00,211.70.15.38,DEV-0133-0,Android 13,KR,1,0,0
L000518,U0054,2026-01-09 23:56:00,121.176.174.34,DEV-0054-0,Windows 11,KR,1,0,0
L000519,U0115,2026-01-10 03:08:00,211.38.76.87,DEV-0115-0,Android 14,KR,1,0,0
L000520,U0241,2026-01-10 03:13:00,45.90.163.146,BOT-8648,iOS 16.6,해외,0,1,0
L000521,U0369,2026-01-10 04:51:00,211.31.85.105,DEV-0369-new,iOS 16.6,KR,1,0,0
L000522,U0335,2026-01-10 05:15:00,45.90.163.146,BOT-6829,Android 14,해외,0,1,0
L000523,U0098,2026-01-10 07:03:00,121.161.211.13,DEV-0098-0,Android 13,KR,1,0,0
L000524,U0159,2026-01-10 07:04:00,211.139.8.212,DEV-0159-0,iOS 16.6,KR,1,0,0
L000525,U0154,2026-01-10 07:58:00,211.170.27.241,DEV-0154-0,Windows 11,KR,1,0,0
